exec_date,signal_date,sell_code,buy_code,sell_price_ohlc4,buy_price_ohlc4,sell_commission,buy_commission,cash_before_trade,nav_after_trade_eod,action,holdings,cash_ratio,holding_ratios
2024-09-13,2024-09-12,,159985.SZ,,1.94475,0.0,9.368877132134106,78997.97601716609,78915.68530303062,调仓买入,"518880.SH,511580.SH,159985.SZ,159915.SZ",0.0,"518880.SH:0.3613,511580.SH:0.1648,159985.SZ:0.2378,159915.SZ:0.2361"
2024-09-13,2024-09-12,,159915.SZ,,1.5175,0.0,9.368877132134106,78997.97601716609,78915.68530303062,调仓买入,"518880.SH,511580.SH,159985.SZ,159915.SZ",0.0,"518880.SH:0.3613,511580.SH:0.1648,159985.SZ:0.2378,159915.SZ:0.2361"
2024-09-27,2024-09-27,511580.SH,,107.0201,,3.239822249293224,0.0,0.0,83781.27259527725,风险减半仓,"518880.SH,511580.SH,159985.SZ,159915.SZ",0.07730134045137708,"518880.SH:0.3462,511580.SH:0.0775,159985.SZ:0.2249,159915.SZ:0.2741"
2024-09-27,2024-09-27,159915.SZ,,1.794,,5.5379787726683976,0.0,6476.404676337157,83368.25791751224,风险减半仓,"518880.SH,511580.SH,159985.SZ,159915.SZ",0.21047368244473558,"518880.SH:0.3479,511580.SH:0.0779,159985.SZ:0.2261,159915.SZ:0.1377"
2024-10-08,2024-09-30,159985.SZ,,1.9345,,0.0,0.0,21324.04985456139,87712.75698769439,调仓卖出,"518880.SH,159915.SZ,510300.SH,512890.SH",0.24311229730873735,"518880.SH:0.3310,159915.SZ:0.1885,510300.SH:0.1196,512890.SH:0.1178"
2024-10-08,2024-09-30,511580.SH,,106.924815,,0.0,0.0,21324.04985456139,87712.75698769439,调仓卖出,"518880.SH,159915.SZ,510300.SH,512890.SH",0.24311229730873735,"518880.SH:0.3310,159915.SZ:0.1885,510300.SH:0.1196,512890.SH:0.1178"
2024-10-08,2024-09-30,,510300.SH,,5.415463999999999,0.0,5.328348289495601,87576.00659605506,87712.75698769439,调仓买入,"518880.SH,159915.SZ,510300.SH,512890.SH",0.24311229730873735,"518880.SH:0.3310,159915.SZ:0.1885,510300.SH:0.1196,512890.SH:0.1178"
2024-10-08,2024-09-30,,512890.SH,,2.4091650000000002,0.0,5.328348289495601,87576.00659605506,87712.75698769439,调仓买入,"518880.SH,159915.SZ,510300.SH,512890.SH",0.24311229730873735,"518880.SH:0.3310,159915.SZ:0.1885,510300.SH:0.1196,512890.SH:0.1178"
2024-10-09,2024-10-09,510300.SH,,5.012294,,2.465831936224584,0.0,21324.63407510535,83070.81880371198,风险减半仓,"518880.SH,159915.SZ,510300.SH,512890.SH",0.3160415714410311,"518880.SH:0.3450,159915.SZ:0.1666,510300.SH:0.0575,512890.SH:0.1148"
2024-10-09,2024-10-09,512890.SH,,2.224002,,2.459411715788415,0.0,26253.832115618294,83217.68889819861,风险减半仓,"518880.SH,159915.SZ,510300.SH,512890.SH",0.3745621459592597,"518880.SH:0.3443,159915.SZ:0.1663,510300.SH:0.0574,512890.SH:0.0573"
2024-10-09,2024-10-09,510300.SH,,5.012294,,0.0,0.0,36099.39417599228,83366.46828594527,止损,"518880.SH,159915.SZ,512890.SH",0.4330205527259725,"518880.SH:0.3437,159915.SZ:0.1660,512890.SH:0.0572"
2024-10-09,2024-10-09,512890.SH,,2.224002,,0.0,0.0,41015.75819585333,83513.3383804319,止损,"518880.SH,159915.SZ",0.4911282316246595,"518880.SH:0.3431,159915.SZ:0.1657"
2024-10-22,2024-10-21,518880.SH,,6.01675,,0.0,0.0,35790.24998399735,85138.37273478371,调仓卖出,"159915.SZ,510300.SH,512890.SH,561360.SH",0.420377425999065,"159915.SZ:0.1577,510300.SH:0.1407,512890.SH:0.1405,561360.SH:0.1408"
2024-10-22,2024-10-21,,561360.SH,,1.05275,0.0,5.962060633682716,84925.99734622825,85138.37273478371,调仓买入,"159915.SZ,510300.SH,512890.SH,561360.SH",0.420377425999065,"159915.SZ:0.1577,510300.SH:0.1407,512890.SH:0.1405,561360.SH:0.1408"
2024-10-23,2024-10-23,510300.SH,,4.896326,,3.0040055023276113,0.0,35791.23053879144,85132.35738392282,风险减半仓,"159915.SZ,510300.SH,512890.SH,561360.SH",0.49095595167716477,"159915.SZ:0.1568,510300.SH:0.0706,512890.SH:0.1404,561360.SH:0.1413"
2024-10-23,2024-10-23,512890.SH,,2.2398584999999995,,2.986486332063213,0.0,41796.23753794434,85128.00689378529,风险减半仓,"159915.SZ,510300.SH,512890.SH,561360.SH",0.5611105611263387,"159915.SZ:0.1568,510300.SH:0.0706,512890.SH:0.0702,561360.SH:0.1413"
2024-10-23,2024-10-23,561360.SH,,1.0625,,3.008639004173776,0.0,47766.2237157387,85127.82991502035,风险减半仓,"159915.SZ,510300.SH,512890.SH,561360.SH",0.6317615888807333,"159915.SZ:0.1568,510300.SH:0.0706,512890.SH:0.0702,561360.SH:0.0707"
2024-11-05,2024-11-04,510300.SH,,4.92562,,0.0,0.0,23951.700055028472,85749.706626169,调仓卖出,"159915.SZ,518880.SH,513300.SH,511580.SH",0.2793210728923814,"159915.SZ:0.1619,518880.SH:0.2796,513300.SH:0.1395,511580.SH:0.1396"
2024-11-05,2024-11-04,512890.SH,,2.232186,,0.0,0.0,23951.700055028472,85749.706626169,调仓卖出,"159915.SZ,518880.SH,513300.SH,511580.SH",0.2793210728923814,"159915.SZ:0.1619,518880.SH:0.2796,513300.SH:0.1395,511580.SH:0.1396"
2024-11-05,2024-11-04,561360.SH,,1.0725000000000002,,0.0,0.0,23951.700055028472,85749.706626169,调仓卖出,"159915.SZ,518880.SH,513300.SH,511580.SH",0.2793210728923814,"159915.SZ:0.1619,518880.SH:0.2796,513300.SH:0.1395,511580.SH:0.1396"
2024-11-05,2024-11-04,,518880.SH,,5.9959999999999996,0.0,11.969865094966746,85384.39109342422,85749.706626169,调仓买入,"159915.SZ,518880.SH,513300.SH,511580.SH",0.2793210728923814,"159915.SZ:0.1619,518880.SH:0.2796,513300.SH:0.1395,511580.SH:0.1396"
2024-11-05,2024-11-04,,513300.SH,,1.8299999999999998,0.0,5.984932547483373,85384.39109342422,85749.706626169,调仓买入,"159915.SZ,518880.SH,513300.SH,511580.SH",0.2793210728923814,"159915.SZ:0.1619,518880.SH:0.2796,513300.SH:0.1395,511580.SH:0.1396"
2024-11-05,2024-11-04,,511580.SH,,107.55194074999999,0.0,5.984932547483373,85384.39109342422,85749.706626169,调仓买入,"159915.SZ,518880.SH,513300.SH,511580.SH",0.2793210728923814,"159915.SZ:0.1619,518880.SH:0.2796,513300.SH:0.1395,511580.SH:0.1396"
2024-11-06,2024-11-06,513300.SH,,1.87675,,3.068913158057219,0.0,23952.356265988885,85917.52818626742,风险减半仓,"159915.SZ,518880.SH,513300.SH,511580.SH",0.35018597839217425,"159915.SZ:0.1597,518880.SH:0.2785,513300.SH:0.0722,511580.SH:0.1393"
2024-11-06,2024-11-06,511580.SH,,107.55720649999999,,2.992612785084681,0.0,30087.113668945265,85914.73092193966,风险减半仓,"159915.SZ,518880.SH,513300.SH,511580.SH",0.419827266398604,"159915.SZ:0.1597,518880.SH:0.2786,513300.SH:0.0722,511580.SH:0.0697"
2024-11-19,2024-11-18,518880.SH,,5.8345,,0.0,0.0,3.637978807091713e-12,85498.336162724,调仓卖出,"159915.SZ,513300.SH,159985.SZ,510300.SH",4.255028776428772e-17,"159915.SZ:0.1599,513300.SH:0.0734,159985.SZ:0.3826,510300.SH:0.3841"
2024-11-19,2024-11-18,511580.SH,,107.59532049999999,,0.0,0.0,3.637978807091713e-12,85498.336162724,调仓卖出,"159915.SZ,513300.SH,159985.SZ,510300.SH",4.255028776428772e-17,"159915.SZ:0.1599,513300.SH:0.0734,159985.SZ:0.3826,510300.SH:0.3841"
2024-11-19,2024-11-18,,159985.SZ,,1.918,0.0,16.328303187124842,85042.4795802217,85498.336162724,调仓买入,"159915.SZ,513300.SH,159985.SZ,510300.SH",4.255028776428772e-17,"159915.SZ:0.1599,513300.SH:0.0734,159985.SZ:0.3826,510300.SH:0.3841"
2024-11-19,2024-11-18,,510300.SH,,4.87428,0.0,16.328303187124845,85042.4795802217,85498.336162724,调仓买入,"159915.SZ,513300.SH,159985.SZ,510300.SH",4.255028776428772e-17,"159915.SZ:0.1599,513300.SH:0.0734,159985.SZ:0.3826,510300.SH:0.3841"
2024-12-03,2024-12-02,159915.SZ,,2.2025,,0.0,0.0,13003.790554740808,84695.72601638784,调仓卖出,"513300.SH,511580.SH,518880.SH,512890.SH",0.1535353809025109,"513300.SH:0.0768,511580.SH:0.1535,518880.SH:0.3072,512890.SH:0.3090"
2024-12-03,2024-12-02,159985.SZ,,1.87025,,0.0,0.0,13003.790554740808,84695.72601638784,调仓卖出,"513300.SH,511580.SH,518880.SH,512890.SH",0.1535353809025109,"513300.SH:0.0768,511580.SH:0.1535,518880.SH:0.3072,512890.SH:0.3090"
2024-12-03,2024-12-02,510300.SH,,4.868843999999999,,0.0,0.0,13003.790554740808,84695.72601638784,调仓卖出,"513300.SH,511580.SH,518880.SH,512890.SH",0.1535353809025109,"513300.SH:0.0768,511580.SH:0.1535,518880.SH:0.3072,512890.SH:0.3090"
2024-12-03,2024-12-02,,511580.SH,,107.66227075,0.0,6.498645954393208,84476.3798663212,84695.72601638784,调仓买入,"513300.SH,511580.SH,518880.SH,512890.SH",0.1535353809025109,"513300.SH:0.0768,511580.SH:0.1535,518880.SH:0.3072,512890.SH:0.3090"
2024-12-03,2024-12-02,,518880.SH,,5.92525,0.0,12.997291908786416,84476.3798663212,84695.72601638784,调仓买入,"513300.SH,511580.SH,518880.SH,512890.SH",0.1535353809025109,"513300.SH:0.0768,511580.SH:0.1535,518880.SH:0.3072,512890.SH:0.3090"
2024-12-03,2024-12-02,,512890.SH,,2.233209,0.0,12.997291908786416,84476.3798663212,84695.72601638784,调仓买入,"513300.SH,511580.SH,518880.SH,512890.SH",0.1535353809025109,"513300.SH:0.0768,511580.SH:0.1535,518880.SH:0.3072,512890.SH:0.3090"
2024-12-04,2024-12-04,511580.SH,,107.66327374999999,,3.249353248441334,0.0,13004.146822975184,84777.97554019307,风险减半仓,"513300.SH,511580.SH,518880.SH,512890.SH",0.23000789818771605,"513300.SH:0.0772,511580.SH:0.0767,518880.SH:0.3068,512890.SH:0.3093"
2024-12-06,2024-12-06,512890.SH,,2.2685025,,6.601350162101208,0.0,19500.672452696228,84931.05889327312,风险减半仓,"513300.SH,511580.SH,518880.SH,512890.SH",0.3849801456946896,"513300.SH:0.0772,511580.SH:0.0765,518880.SH:0.3049,512890.SH:0.1563"
2024-12-17,2024-12-16,511580.SH,,107.739251,,0.0,0.0,0.0,85346.10901257498,调仓卖出,"513300.SH,518880.SH,512890.SH,561360.SH",0.0,"513300.SH:0.0819,518880.SH:0.3053,512890.SH:0.1554,561360.SH:0.4574"
2024-12-17,2024-12-16,,561360.SH,,1.062,0.0,19.59174587706916,85573.4743329617,85346.10901257498,调仓买入,"513300.SH,518880.SH,512890.SH,561360.SH",0.0,"513300.SH:0.0819,518880.SH:0.3053,512890.SH:0.1554,561360.SH:0.4574"
2024-12-31,2024-12-30,518880.SH,,5.918500000000001,,0.0,0.0,16322.764152417989,85226.09313183906,调仓卖出,"513300.SH,512890.SH,511580.SH,510300.SH",0.1915230835134935,"513300.SH:0.0804,512890.SH:0.1570,511580.SH:0.1914,510300.SH:0.3797"
2024-12-31,2024-12-30,561360.SH,,1.06675,,0.0,0.0,16322.764152417989,85226.09313183906,调仓卖出,"513300.SH,512890.SH,511580.SH,510300.SH",0.1915230835134935,"513300.SH:0.0804,512890.SH:0.1570,511580.SH:0.1914,510300.SH:0.3797"
2024-12-31,2024-12-30,,511580.SH,,107.86613049999998,0.0,8.157303424496746,85524.99656025469,85226.09313183906,调仓买入,"513300.SH,512890.SH,511580.SH,510300.SH",0.1915230835134935,"513300.SH:0.0804,512890.SH:0.1570,511580.SH:0.1914,510300.SH:0.3797"
2024-12-31,2024-12-30,,510300.SH,,4.8993459999999995,0.0,16.314606848993492,85524.99656025469,85226.09313183906,调仓买入,"513300.SH,512890.SH,511580.SH,510300.SH",0.1915230835134935,"513300.SH:0.0804,512890.SH:0.1570,511580.SH:0.1914,510300.SH:0.3797"
2025-01-02,2025-01-02,511580.SH,,107.871647,,4.078860303045747,0.0,16323.21135143586,84076.66756586732,风险减半仓,"513300.SH,512890.SH,511580.SH,510300.SH",0.29112539549749233,"513300.SH:0.0819,512890.SH:0.1559,511580.SH:0.0970,510300.SH:0.3740"
2025-01-15,2025-01-14,512890.SH,,2.2050765,,0.0,0.0,0.0,83606.32147014272,调仓卖出,"513300.SH,511580.SH,518880.SH,159985.SZ",0.0,"513300.SH:0.0805,511580.SH:0.0975,518880.SH:0.4109,159985.SZ:0.4111"
2025-01-15,2025-01-14,510300.SH,,4.69912,,0.0,0.0,0.0,83606.32147014272,调仓卖出,"513300.SH,511580.SH,518880.SH,159985.SZ",0.0,"513300.SH:0.0805,511580.SH:0.0975,518880.SH:0.4109,159985.SZ:0.4111"
2025-01-15,2025-01-14,,518880.SH,,6.089,0.0,17.138958322131145,83441.61800754392,83606.32147014272,调仓买入,"513300.SH,511580.SH,518880.SH,159985.SZ",0.0,"513300.SH:0.0805,511580.SH:0.0975,518880.SH:0.4109,159985.SZ:0.4111"
2025-01-15,2025-01-14,,159985.SZ,,1.8737499999999998,0.0,17.138958322131145,83441.61800754392,83606.32147014272,调仓买入,"513300.SH,511580.SH,518880.SH,159985.SZ",0.0,"513300.SH:0.0805,511580.SH:0.0975,518880.SH:0.4109,159985.SZ:0.4111"
2025-02-06,2025-02-05,511580.SH,,107.808458,,0.0,0.0,0.0,87070.85034843633,调仓卖出,"518880.SH,159985.SZ,159915.SZ,510300.SH",0.0,"518880.SH:0.4139,159985.SZ:0.4137,159915.SZ:0.0866,510300.SH:0.0858"
2025-02-06,2025-02-05,513300.SH,,2.05475,,0.0,0.0,0.0,87070.85034843633,调仓卖出,"518880.SH,159985.SZ,159915.SZ,510300.SH",0.0,"518880.SH:0.4139,159985.SZ:0.4137,159915.SZ:0.0866,510300.SH:0.0858"
2025-02-06,2025-02-05,,159915.SZ,,2.0502499999999997,0.0,3.7145109500390276,86984.1860970316,87070.85034843633,调仓买入,"518880.SH,159985.SZ,159915.SZ,510300.SH",0.0,"518880.SH:0.4139,159985.SZ:0.4137,159915.SZ:0.0866,510300.SH:0.0858"
2025-02-06,2025-02-05,,510300.SH,,4.721468,0.0,3.7145109500390276,86984.1860970316,87070.85034843633,调仓买入,"518880.SH,159985.SZ,159915.SZ,510300.SH",0.0,"518880.SH:0.4139,159985.SZ:0.4137,159915.SZ:0.0866,510300.SH:0.0858"
2025-03-20,2025-03-19,159985.SZ,,1.95925,,0.0,0.0,0.0,89797.36339133189,调仓卖出,"518880.SH,510300.SH,512890.SH,561360.SH",0.0,"518880.SH:0.4267,510300.SH:0.0863,512890.SH:0.2426,561360.SH:0.2444"
2025-03-20,2025-03-19,159915.SZ,,2.16775,,0.0,0.0,0.0,89797.36339133189,调仓卖出,"518880.SH,510300.SH,512890.SH,561360.SH",0.0,"518880.SH:0.4267,510300.SH:0.0863,512890.SH:0.2426,561360.SH:0.2444"
2025-03-20,2025-03-19,,512890.SH,,2.264922,0.0,10.913284295654888,89780.34714370167,89797.36339133189,调仓买入,"518880.SH,510300.SH,512890.SH,561360.SH",0.0,"518880.SH:0.4267,510300.SH:0.0863,512890.SH:0.2426,561360.SH:0.2444"
2025-03-20,2025-03-19,,561360.SH,,1.0314999999999999,0.0,10.913284295654888,89780.34714370167,89797.36339133189,调仓买入,"518880.SH,510300.SH,512890.SH,561360.SH",0.0,"518880.SH:0.4267,510300.SH:0.0863,512890.SH:0.2426,561360.SH:0.2444"
2025-04-01,2025-04-01,518880.SH,,7.065,,9.94307279896999,0.0,0.0,91232.99360827685,风险减半仓,"518880.SH,510300.SH,512890.SH,561360.SH",0.21786200078540224,"518880.SH:0.2177,510300.SH:0.0830,512890.SH:0.2410,561360.SH:0.2405"
2025-04-03,2025-04-02,510300.SH,,4.780659999999999,,0.0,0.0,13697.844236274923,91227.46727676762,调仓卖出,"518880.SH,512890.SH,561360.SH,511580.SH",0.15015043873484005,"518880.SH:0.2189,512890.SH:0.2431,561360.SH:0.2377,511580.SH:0.1501"
2025-04-03,2025-04-02,,511580.SH,,107.69236075,0.0,6.845499368453234,91140.33548008864,91227.46727676762,调仓买入,"518880.SH,512890.SH,561360.SH,511580.SH",0.15015043873484005,"518880.SH:0.2189,512890.SH:0.2431,561360.SH:0.2377,511580.SH:0.1501"
2025-04-07,2025-04-07,561360.SH,,0.9400000000000001,,4.97260651377392,0.0,13698.219519678656,87470.90816345955,风险减半仓,"518880.SH,512890.SH,561360.SH,511580.SH",0.27024367800707877,"518880.SH:0.2213,512890.SH:0.2398,561360.SH:0.1120,511580.SH:0.1566"
2025-04-07,2025-04-07,511580.SH,,107.78488749999998,,3.4256904304609774,0.0,23638.459940712724,87469.04449541916,风险减半仓,"518880.SH,512890.SH,561360.SH,511580.SH",0.34853947801842994,"518880.SH:0.2213,512890.SH:0.2398,561360.SH:0.1120,511580.SH:0.0783"
2025-04-07,2025-04-07,561360.SH,,0.9400000000000001,,0.0,0.0,40426.65553223828,87612.19208293268,止损,"518880.SH,512890.SH,511580.SH",0.4614272805087547,"518880.SH:0.2209,512890.SH:0.2395,511580.SH:0.0782"
2025-04-18,2025-04-17,,159985.SZ,,1.95875,0.0,10.104104158207896,90633.48615128292,90689.62596373807,调仓买入,"518880.SH,512890.SH,511580.SH,159985.SZ",0.22293963841749903,"518880.SH:0.2354,512890.SH:0.2435,511580.SH:0.0756,159985.SZ:0.2226"
2025-04-21,2025-04-21,159985.SZ,,1.9732500000000002,,5.089450805407463,0.0,20218.866346941686,91132.9545801022,风险减半仓,"518880.SH,512890.SH,511580.SH,159985.SZ",0.3334982240725803,"518880.SH:0.2386,512890.SH:0.2410,511580.SH:0.0752,159985.SZ:0.1117"
2025-05-07,2025-05-06,159985.SZ,,1.91825,,0.0,0.0,11786.033790049625,90718.18479144762,调仓卖出,"518880.SH,512890.SH,513300.SH,510300.SH",0.12991919775670757,"518880.SH:0.2380,512890.SH:0.2430,513300.SH:0.2596,510300.SH:0.1295"
2025-05-07,2025-05-06,511580.SH,,107.875659,,0.0,0.0,11786.033790049625,90718.18479144762,调仓卖出,"518880.SH,512890.SH,513300.SH,510300.SH",0.12991919775670757,"518880.SH:0.2380,512890.SH:0.2430,513300.SH:0.2596,510300.SH:0.1295"
2025-05-07,2025-05-06,,513300.SH,,1.82,0.0,11.78014371819053,90604.12777372212,90718.18479144762,调仓买入,"518880.SH,512890.SH,513300.SH,510300.SH",0.12991919775670757,"518880.SH:0.2380,512890.SH:0.2430,513300.SH:0.2596,510300.SH:0.1295"
2025-05-07,2025-05-06,,510300.SH,,4.7561979999999995,0.0,5.890071859095265,90604.12777372212,90718.18479144762,调仓买入,"518880.SH,512890.SH,513300.SH,510300.SH",0.12991919775670757,"518880.SH:0.2380,512890.SH:0.2430,513300.SH:0.2596,510300.SH:0.1295"
2025-05-08,2025-05-08,510300.SH,,4.757104,,2.9455969243910287,0.0,11786.35669508497,90874.53144486855,风险减半仓,"518880.SH,512890.SH,513300.SH,510300.SH",0.19449459233432642,"518880.SH:0.2341,512890.SH:0.2439,513300.SH:0.2625,510300.SH:0.0650"
2025-05-21,2025-05-20,518880.SH,,7.409000000000001,,0.0,0.0,0.0,92060.24282095351,调仓卖出,"513300.SH,510300.SH,159915.SZ,561360.SH",0.0,"513300.SH:0.2691,510300.SH:0.0653,159915.SZ:0.3329,561360.SH:0.3326"
2025-05-21,2025-05-20,512890.SH,,2.3554575,,0.0,0.0,0.0,92060.24282095351,调仓卖出,"513300.SH,510300.SH,159915.SZ,561360.SH",0.0,"513300.SH:0.2691,510300.SH:0.0653,159915.SZ:0.3329,561360.SH:0.3326"
2025-05-21,2025-05-20,,159915.SZ,,2.0300000000000002,0.0,15.295013285913466,92056.30618411714,92060.24282095351,调仓买入,"513300.SH,510300.SH,159915.SZ,561360.SH",0.0,"513300.SH:0.2691,510300.SH:0.0653,159915.SZ:0.3329,561360.SH:0.3326"
2025-05-21,2025-05-20,,561360.SH,,1.006,0.0,15.295013285913466,92056.30618411714,92060.24282095351,调仓买入,"513300.SH,510300.SH,159915.SZ,561360.SH",0.0,"513300.SH:0.2691,510300.SH:0.0653,159915.SZ:0.3329,561360.SH:0.3326"
2025-06-05,2025-06-04,159915.SZ,,2.0105,,0.0,0.0,0.0,91962.80589028895,调仓卖出,"513300.SH,561360.SH,512890.SH,159985.SZ",0.0,"513300.SH:0.2739,561360.SH:0.3330,512890.SH:0.1961,159985.SZ:0.1970"
2025-06-05,2025-06-04,510300.SH,,4.808746,,0.0,0.0,0.0,91962.80589028895,调仓卖出,"513300.SH,561360.SH,512890.SH,159985.SZ",0.0,"513300.SH:0.2739,561360.SH:0.3330,512890.SH:0.1961,159985.SZ:0.1970"
2025-06-05,2025-06-04,,512890.SH,,2.3933085,0.0,9.053773884444865,92026.91394959146,91962.80589028895,调仓买入,"513300.SH,561360.SH,512890.SH,159985.SZ",0.0,"513300.SH:0.2739,561360.SH:0.3330,512890.SH:0.1961,159985.SZ:0.1970"
2025-06-05,2025-06-04,,159985.SZ,,1.922,0.0,9.053773884444865,92026.91394959146,91962.80589028895,调仓买入,"513300.SH,561360.SH,512890.SH,159985.SZ",0.0,"513300.SH:0.2739,561360.SH:0.3330,512890.SH:0.1961,159985.SZ:0.1970"
2025-06-13,2025-06-13,561360.SH,,1.08375,,8.238554000302546,0.0,0.0,94139.03435438548,风险减半仓,"513300.SH,561360.SH,512890.SH,159985.SZ",0.1749419840510355,"513300.SH:0.2661,561360.SH:0.1691,512890.SH:0.1922,159985.SZ:0.1977"
2025-06-13,2025-06-13,512890.SH,,2.398935,,4.5375293351193005,0.0,16468.86944660479,94161.58655242421,风险减半仓,"513300.SH,561360.SH,512890.SH,159985.SZ",0.271229399616045,"513300.SH:0.2660,561360.SH:0.1691,512890.SH:0.0961,159985.SZ:0.1976"
2025-07-03,2025-07-02,561360.SH,,1.029,,0.0,0.0,3.637978807091713e-12,95131.47447924556,调仓卖出,"513300.SH,512890.SH,159915.SZ,510300.SH",3.824158962116577e-17,"513300.SH:0.2760,512890.SH:0.0977,159915.SZ:0.3138,510300.SH:0.3125"
2025-07-03,2025-07-02,159985.SZ,,1.9275000000000002,,0.0,0.0,3.637978807091713e-12,95131.47447924556,调仓卖出,"513300.SH,512890.SH,159915.SZ,510300.SH",3.824158962116577e-17,"513300.SH:0.2760,512890.SH:0.0977,159915.SZ:0.3138,510300.SH:0.3125"
2025-07-03,2025-07-02,,159915.SZ,,2.1265,0.0,14.826674430684037,94848.12962357083,95131.47447924556,调仓买入,"513300.SH,512890.SH,159915.SZ,510300.SH",3.824158962116577e-17,"513300.SH:0.2760,512890.SH:0.0977,159915.SZ:0.3138,510300.SH:0.3125"
2025-07-03,2025-07-02,,510300.SH,,4.946175,0.0,14.826674430684035,94848.12962357083,95131.47447924556,调仓买入,"513300.SH,512890.SH,159915.SZ,510300.SH",3.824158962116577e-17,"513300.SH:0.2760,512890.SH:0.0977,159915.SZ:0.3138,510300.SH:0.3125"
2025-07-31,2025-07-30,512890.SH,,2.4260445,,0.0,0.0,0.0,99499.66906661104,调仓卖出,"513300.SH,159915.SZ,510300.SH,561360.SH",0.0,"513300.SH:0.2767,159915.SZ:0.3225,510300.SH:0.3092,561360.SH:0.0916"
2025-07-31,2025-07-30,,561360.SH,,1.06325,0.0,4.584219806014396,100166.28425299785,99499.66906661104,调仓买入,"513300.SH,159915.SZ,510300.SH,561360.SH",0.0,"513300.SH:0.2767,159915.SZ:0.3225,510300.SH:0.3092,561360.SH:0.0916"
2025-08-28,2025-08-27,513300.SH,,2.10575,,0.0,0.0,0.0,109503.21764573503,调仓卖出,"159915.SZ,510300.SH,561360.SH,512890.SH",0.0,"159915.SZ:0.3573,510300.SH:0.3083,561360.SH:0.0852,512890.SH:0.2492"
2025-08-28,2025-08-27,,512890.SH,,2.443947,0.0,13.616068128442603,108148.04881537711,109503.21764573503,调仓买入,"159915.SZ,510300.SH,561360.SH,512890.SH",0.0,"159915.SZ:0.3573,510300.SH:0.3083,561360.SH:0.0852,512890.SH:0.2492"
2025-09-05,2025-09-05,159915.SZ,,2.8475,,9.92686466996774,0.0,0.0,110382.49139927849,风险减半仓,"159915.SZ,510300.SH,561360.SH,512890.SH",0.17977309828499866,"159915.SZ:0.1860,510300.SH:0.3055,561360.SH:0.0841,512890.SH:0.2447"
2025-09-11,2025-09-10,512890.SH,,2.430648,,0.0,0.0,23458.192458348953,111929.20012493827,调仓卖出,"159915.SZ,510300.SH,561360.SH,518880.SH",0.2095806316150237,"159915.SZ:0.1884,510300.SH:0.3083,561360.SH:0.0847,518880.SH:0.2091"
2025-09-11,2025-09-10,,518880.SH,,7.938750000000001,0.0,11.723234611868541,110906.48767639056,111929.20012493827,调仓买入,"159915.SZ,510300.SH,561360.SH,518880.SH",0.2095806316150237,"159915.SZ:0.1884,510300.SH:0.3083,561360.SH:0.0847,518880.SH:0.2091"
2025-09-12,2025-09-12,518880.SH,,7.946,,5.866970381099507,0.0,23458.83514855329,111488.54283069092,风险减半仓,"159915.SZ,510300.SH,561360.SH,518880.SH",0.31561008913540883,"159915.SZ:0.1873,510300.SH:0.3069,561360.SH:0.0848,518880.SH:0.1054"
2025-09-25,2025-09-24,561360.SH,,1.0895,,0.0,0.0,0.0,113763.33489148834,调仓卖出,"159915.SZ,510300.SH,518880.SH,513300.SH",0.0,"159915.SZ:0.1968,510300.SH:0.3056,518880.SH:0.1057,513300.SH:0.3919"
2025-09-25,2025-09-24,,513300.SH,,2.194,0.0,22.28170062018012,113466.76761473395,113763.33489148834,调仓买入,"159915.SZ,510300.SH,518880.SH,513300.SH",0.0,"159915.SZ:0.1968,510300.SH:0.3056,518880.SH:0.1057,513300.SH:0.3919"
2025-10-17,2025-10-16,159915.SZ,,2.9619999999999997,,0.0,0.0,0.0,113742.20139665183,调仓卖出,"510300.SH,518880.SH,513300.SH,561360.SH",0.0,"510300.SH:0.3010,518880.SH:0.1242,513300.SH:0.3948,561360.SH:0.1799"
2025-10-17,2025-10-16,,561360.SH,,1.10375,0.0,10.315710087315681,114385.2109029713,113742.20139665183,调仓买入,"510300.SH,518880.SH,513300.SH,561360.SH",0.0,"510300.SH:0.3010,518880.SH:0.1242,513300.SH:0.3948,561360.SH:0.1799"
2025-10-24,2025-10-24,561360.SH,,1.1375,,5.315569750542055,0.0,0.0,117474.82166271466,风险减半仓,"510300.SH,518880.SH,513300.SH,561360.SH",0.09045192647188413,"510300.SH:0.3006,518880.SH:0.1125,513300.SH:0.4067,561360.SH:0.0897"
2025-10-31,2025-10-30,518880.SH,,8.793499999999998,,0.0,0.0,0.0,118781.3707993051,调仓卖出,"510300.SH,513300.SH,561360.SH,512890.SH",0.0,"510300.SH:0.2965,513300.SH:0.4148,561360.SH:0.0899,512890.SH:0.1988"
2025-10-31,2025-10-30,,512890.SH,,2.4291135,0.0,11.797221236919624,119046.34571927389,118781.3707993051,调仓买入,"510300.SH,513300.SH,561360.SH,512890.SH",0.0,"510300.SH:0.2965,513300.SH:0.4148,561360.SH:0.0899,512890.SH:0.1988"
2025-11-14,2025-11-13,510300.SH,,5.885083750000001,,0.0,0.0,17632.33056820267,119447.96868926109,调仓卖出,"513300.SH,561360.SH,512890.SH,159985.SZ",0.14761515630351524,"513300.SH:0.4039,561360.SH:0.0948,512890.SH:0.2055,159985.SZ:0.1483"
